hCoV-19/Wuhan/WIV06/2019|EPI ISL 402129|2019-12-30 : 0.187571
hCoV-19/Guangdong/ZH-N22-P0059/2020|EPI ISL 413899|2020-02-2: 0.173364
hCoV-19/Guangdong/GDSZ202013-P0014/2020|EPI ISL 413865|2020-: 0.140850
hCoV-19/Guangdong/GD2020241-P0013/2020|EPI ISL 413877|2020-0: 0.177828
hCoV-19/Guangdong/GDFS2020056-P0044/2020|EPI ISL 413876|2020: 0.183039
hCoV-19/Guangdong/ZH-S33-P0058/2020|EPI ISL 413898|2020-02-2: 0.185522
hCoV-19/Guangdong/GDSZ202009-P0032/2020|EPI ISL 413881|2020-: 0.184349
hCoV-19/Guangdong/GD2020258-P0018/2020|EPI ISL 413878|2020-0: 0.184622
hCoV-19/Guangdong/FS-S30-P0052/2020|EPI ISL 413892|2020-02-2: 0.183205
hCoV-19/Guangdong/DG-S2-P0054/2020|EPI ISL 413894|2020-02-28: 0.181372
hCoV-19/Guangdong/ZS-S6-P0060/2020|EPI ISL 413900|2020-02-28: 0.177947
hCoV-19/Guangdong/GD2020227-P0029/2020|EPI ISL 413880|2020-0: 0.182966
hCoV-19/Guangdong/SZ-N128-P0057/2020|EPI ISL 413897|2020-02-: 0.181106
hCoV-19/Guangdong/DG-S41-P0056/2020|EPI ISL 413896|2020-02-2: 0.185021
hCoV-19/Guangdong/GDSZ202004-P0004/2020|EPI ISL 413879|2020-: 0.184497
hCoV-19/Guangdong/FS-S48-P0047/2020|EPI ISL 413870|2020-02-2: 0.181367
hCoV-19/Guangdong/GZ-S6-P0050/2020|EPI ISL 413873|2020-02-28: 0.180745
hCoV-19/Guangdong/DG-S9-P0045/2020|EPI ISL 413868|2020-02-28: 0.183134
hCoV-19/Guangdong/GD2020134-P0031/2020|EPI ISL 413883|2020-0: 0.182767
hCoV-19/Guangdong/MM-S1-P0048/2020|EPI ISL 413871|2020-02-28: 0.183613
hCoV-19/Wuhan/WIV04/2019|EPI ISL 402124|2019-12-30 : 0.187790
hCoV-19/Wuhan/IPBCAMS-WH-01/2019|EPI ISL 402123|2019-12-24 : 0.187285
hCoV-19/Wuhan/IVDC-HB-04/2020|EPI ISL 402120|2020-01-01 : 0.187538
hCoV-19/Wuhan/IVDC-HB-01/2019|EPI ISL 402119|2019-12-30 : 0.187622
hCoV-19/Wuhan/IVDC-HB-05/2019|EPI ISL 402121|2019-12-30 : 0.187515
hCoV-19/Wuhan/WIV05/2019|EPI ISL 402128|2019-12-30 : 0.187709
hCoV-19/Wuhan-Hu-1/2019|EPI ISL 402125|2019-12-31 : 0.187790
hCoV-19/Nonthaburi/61/2020|EPI ISL 403962|2020-01-08 : 0.187845
hCoV-19/Nonthaburi/74/2020|EPI ISL 403963|2020-01-13 : 0.187820
hCoV-19/Wuhan/WIV02/2019|EPI ISL 402127|2019-12-30 : 0.187331
hCoV-19/Singapore/12/2020|EPI ISL 414378|2020-02-17 : 0.187220
hCoV-19/Singapore/13/2020|EPI ISL 414379|2020-02-18 : 0.187427
hCoV-19/Singapore/14/2020|EPI ISL 414380|2020-02-19 : 0.187430
hCoV-19/Netherlands/ZuidHolland 11/2020|EPI ISL 414469|2020-: 0.189208
hCoV-19/Netherlands/ZuidHolland 14/2020|EPI ISL 414471|2020-: 0.189568
hCoV-19/Netherlands/ZuidHolland 13/2020|EPI ISL 414470|2020-: 0.187135
hCoV-19/Netherlands/ZuidHolland 6/2020|EPI ISL 414466|2020-0: 0.186469
hCoV-19/Netherlands/ZuidHolland 7/2020|EPI ISL 414467|2020-0: 0.187189
hCoV-19/Netherlands/ZuidHolland 8/2020|EPI ISL 414468|2020-0: 0.186980
hCoV-19/Netherlands/ZuidHolland 5/2020|EPI ISL 414465|2020-0: 0.187519
hCoV-19/Netherlands/Utrecht 14/2020|EPI ISL 414464|2020-03-0: 0.189387
hCoV-19/Netherlands/Utrecht 13/2020|EPI ISL 414463|2020-03-0: 0.189387
hCoV-19/Netherlands/Utrecht 6/2020|EPI ISL 414461|2020-03-04: 0.189156
hCoV-19/Netherlands/Utrecht 12/2020|EPI ISL 414462|2020-03-0: 0.189095
hCoV-19/Netherlands/Overijssel 2/2020|EPI ISL 414460|2020-03: 0.189258
hCoV-19/Netherlands/NoordBrabant 19/2020|EPI ISL 414459|2020: 0.184704
hCoV-19/Netherlands/NoordBrabant 16/2020|EPI ISL 414456|2020: 0.189207
hCoV-19/Netherlands/NoordBrabant 18/2020|EPI ISL 414458|2020: 0.189361
hCoV-19/Netherlands/NoordBrabant 17/2020|EPI ISL 414457|2020: 0.186982
hCoV-19/Netherlands/NoordBrabant 13/2020|EPI ISL 414453|2020: 0.187992
hCoV-19/Netherlands/NoordBrabant 15/2020|EPI ISL 414455|2020: 0.188207
hCoV-19/Netherlands/NoordBrabant 14/2020|EPI ISL 414454|2020: 0.189414
hCoV-19/Netherlands/NoordBrabant 4/2020|EPI ISL 414450|2020-: 0.187970
hCoV-19/Netherlands/NoordBrabant 12/2020|EPI ISL 414452|2020: 0.187366
hCoV-19/Netherlands/NoordBrabant 6/2020|EPI ISL 414451|2020-: 0.187057
hCoV-19/Netherlands/NoordBrabant 2/2020|EPI ISL 414449|2020-: 0.189439
hCoV-19/Netherlands/Limburg 5/2020|EPI ISL 414448|2020-03-04: 0.189183
hCoV-19/Netherlands/ZuidHolland 10/2020|EPI ISL 414446|2020-: 0.187344
hCoV-19/Netherlands/ZuidHolland 1/2020|EPI ISL 414444|2020-0: 0.189412
hCoV-19/Netherlands/Utrecht 10/2020|EPI ISL 414442|2020-03-0: 0.189013
hCoV-19/Netherlands/ZuidHolland 9/2020|EPI ISL 414445|2020-0: 0.187232
hCoV-19/Netherlands/Utrecht 11/2020|EPI ISL 414443|2020-03-0: 0.187181
hCoV-19/Netherlands/Utrecht 8/2020|EPI ISL 414441|2020-03-03: 0.189385
hCoV-19/Netherlands/Utrecht 7/2020|EPI ISL 414440|2020-03-03: 0.189515
hCoV-19/Netherlands/Utrecht 5/2020|EPI ISL 414439|2020-03-02: 0.187287
hCoV-19/Netherlands/Utrecht 4/2020|EPI ISL 414438|2020-03-03: 0.189489
hCoV-19/Netherlands/Utrecht 3/2020|EPI ISL 414437|2020-03-03: 0.189384
hCoV-19/Netherlands/Utrecht 2/2020|EPI ISL 414436|2020-03-03: 0.189334
hCoV-19/Netherlands/Overijssel 1/2020|EPI ISL 414434|2020-03: 0.189335
hCoV-19/Netherlands/Utrecht 1/2020|EPI ISL 414435|2020-03-03: 0.187314
hCoV-19/Netherlands/NoordHolland 1/2020|EPI ISL 414433|2020-: 0.187413
hCoV-19/Netherlands/NoordBrabant 10/2020|EPI ISL 414431|2020: 0.187014
hCoV-19/Netherlands/NoordBrabant 11/2020|EPI ISL 414432|2020: 0.189331
hCoV-19/Netherlands/NoordBrabant 5/2020|EPI ISL 414430|2020-: 0.188863
hCoV-19/Netherlands/Limburg 6/2020|EPI ISL 414427|2020-03-03: 0.183112
hCoV-19/Netherlands/NoordBrabant 3/2020|EPI ISL 414429|2020-: 0.187237
hCoV-19/Netherlands/NoordBrabant 1/2020|EPI ISL 414428|2020-: 0.187132
hCoV-19/Netherlands/Limburg 4/2020|EPI ISL 414426|2020-03-03: 0.188394
hCoV-19/Netherlands/Limburg 3/2020|EPI ISL 414425|2020-03-03: 0.189234
hCoV-19/Netherlands/Limburg 2/2020|EPI ISL 414424|2020-03-03: 0.189337
hCoV-19/Netherlands/Gelderland 1/2020|EPI ISL 414423|2020-03: 0.187466
hCoV-19/Australia/QLD09/2020|EPI ISL 414414|2020-02-29 : 0.186902
hCoV-19/USA/NY1-PV08001/2020|EPI ISL 414476|2020-02-29 : 0.188673
hCoV-19/Czech Republic/951/2020|EPI ISL 414477|2020-03-01: 0.188195
hCoV-19/USA/CruiseA-19/2020|EPI ISL 414479|2020-02-18 : 0.187665
hCoV-19/USA/CruiseA-21/2020|EPI ISL 414480|2020-02-21 : 0.187259
hCoV-19/USA/CruiseA-22/2020|EPI ISL 414481|2020-02-21 : 0.187641
hCoV-19/USA/CruiseA-23/2020|EPI ISL 414482|2020-02-18 : 0.186930
hCoV-19/USA/CruiseA-24/2020|EPI ISL 414483|2020-02-17 : 0.186511
hCoV-19/USA/CruiseA-25/2020|EPI ISL 414484|2020-02-17 : 0.187461
hCoV-19/USA/CruiseA-26/2020|EPI ISL 414485|2020-02-24 : 0.186682
hCoV-19/USA/WA4-UW2/2020|EPI ISL 413455|2020-02-28 : 0.187539
hCoV-19/USA/WA3-UW1/2020|EPI ISL 413025|2020-02-27 : 0.186922
hCoV-19/USA/WA6-UW3/2020|EPI ISL 413457|2020-02-29 : 0.187496
hCoV-19/USA/WA7-UW4/2020|EPI ISL 413458|2020-03-01 : 0.187663
hCoV-19/USA/WA8-UW5/2020|EPI ISL 413486|2020-03-01 : 0.186938
hCoV-19/USA/WA9-UW6/2020|EPI ISL 413487|2020-03-01 : 0.187282
hCoV-19/USA/WA12-UW8/2020|EPI ISL 413563|2020-03-03 : 0.187531
hCoV-19/USA/WA13-UW9/2020|EPI ISL 413601|2020-03-02 : 0.187476
hCoV-19/USA/WA14-UW10/2020|EPI ISL 413649|2020-03-05 : 0.188704
hCoV-19/USA/WA15-UW11/2020|EPI ISL 413650|2020-03-05 : 0.187738
hCoV-19/USA/WA16-UW12/2020|EPI ISL 413651|2020-03-05 : 0.187565
hCoV-19/USA/WA17-UW13/2020|EPI ISL 413652|2020-03-05 : 0.189209
hCoV-19/USA/WA18-UW14/2020|EPI ISL 413653|2020-03-05 : 0.187531
hCoV-19/USA/WA11-UW7/2020|EPI ISL 413562|2020-03-02 : 0.188930
hCoV-19/USA/WA-UW18/2020|EPI ISL 414366|2020-03-05 : 0.187640
hCoV-19/USA/WA-UW15/2020|EPI ISL 414363|2020-03-04 : 0.187505
hCoV-19/USA/WA-UW21/2020|EPI ISL 414369|2020-03-05 : 0.189855
hCoV-19/USA/WA-UW20/2020|EPI ISL 414368|2020-03-05 : 0.189652
hCoV-19/USA/WA-UW19/2020|EPI ISL 414367|2020-03-05 : 0.189393
hCoV-19/USA/WA-UW17/2020|EPI ISL 414365|2020-03-06 : 0.189387
hCoV-19/USA/WA-UW16/2020|EPI ISL 414364|2020-03-05 : 0.188805
hCoV-19/England/01/2020|EPI ISL 407071|2020-01-29 : 0.189469
hCoV-19/England/02/2020|EPI ISL 407073|2020-01-29 : 0.189596
hCoV-19/Scotland/CVR05/2020|EPI ISL 414027|2020-03-04 : 0.189664
hCoV-19/Scotland/CVR04/2020|EPI ISL 414026|2020-03-04 : 0.189652
hCoV-19/Scotland/CVR03/2020|EPI ISL 414025|2020-03-01 : 0.187750
hCoV-19/Scotland/CVR02/2020|EPI ISL 414024|2020-03-02 : 0.189678
hCoV-19/Scotland/CVR01/2020|EPI ISL 413221|2020-03-02 : 0.188972
hCoV-19/Spain/Valencia1/2020|EPI ISL 414495|2020-03-08 : 0.186492
hCoV-19/Spain/Valencia2/2020|EPI ISL 414496|2020-03-04 : 0.180769
hCoV-19/Wales/PHW05/2020|EPI ISL 414488|2020-03-08 : 0.188376
hCoV-19/Wales/PHW03/2020|EPI ISL 414486|2020-03-07 : 0.189107
hCoV-19/England/Sheff02/2020|EPI ISL 414501|2020-03-03 : 0.188167
hCoV-19/England/Sheff01/2020|EPI ISL 414500|2020-03-04 : 0.189445
hCoV-19/China/WF0016/2020|EPI ISL 413746|2020-02 : 0.187857
hCoV-19/Germany/NRW-011/2020|EPI ISL 414507|2020-03-03 : 0.189576
hCoV-19/Shanghai/SH01/2020|EPI ISL 414510|2020-02-02 : 0.187446
hCoV-19/Japan/TKYE6182/2020|EPI ISL 414511|2020-01 : 0.187435
hCoV-19/England/200990002/2020|EPI ISL 414522|2020-02-28 : 0.188924
hCoV-19/England/200990660/2020|EPI ISL 414523|2020-02-27 : 0.189838
hCoV-19/England/200991076/2020|EPI ISL 414524|2020-03-01 : 0.189101
hCoV-19/England/201040081/2020|EPI ISL 414525|2020-03-02 : 0.189180
hCoV-19/England/201040141/2020|EPI ISL 414526|2020-03-03 : 0.189891
hCoV-19/Netherlands/ZuidHolland 24/2020|EPI ISL 414566|2020-: 0.189466
hCoV-19/Netherlands/ZuidHolland 22/2020|EPI ISL 414564|2020-: 0.187370
hCoV-19/Netherlands/ZuidHolland 20/2020|EPI ISL 414562|2020-: 0.187469
hCoV-19/Netherlands/ZuidHolland 23/2020|EPI ISL 414565|2020-: 0.175454
hCoV-19/Netherlands/ZuidHolland 21/2020|EPI ISL 414563|2020-: 0.187147
hCoV-19/Netherlands/ZuidHolland 19/2020|EPI ISL 414561|2020-: 0.187471
hCoV-19/Netherlands/ZuidHolland 18/2020|EPI ISL 414560|2020-: 0.189284
hCoV-19/Germany/BavPat3/2020|EPI ISL 414521|2020-03-02 : 0.187230
hCoV-19/Netherlands/ZuidHolland 17/2020|EPI ISL 414559|2020-: 0.187289
hCoV-19/Netherlands/ZuidHolland 16/2020|EPI ISL 414558|2020-: 0.186430
hCoV-19/Netherlands/ZuidHolland 15/2020|EPI ISL 414557|2020-: 0.187420
hCoV-19/Germany/BavPat2/2020|EPI ISL 414520|2020-03-02 : 0.186734
hCoV-19/Netherlands/ZuidHolland 2/2020|EPI ISL 414556|2020-0: 0.189440
hCoV-19/Netherlands/Utrecht 16/2020|EPI ISL 414555|2020-03-0: 0.187338
hCoV-19/Netherlands/Utrecht 14/2020|EPI ISL 414553|2020-03-0: 0.187914
hCoV-19/Netherlands/Utrecht 15/2020|EPI ISL 414554|2020-03-0: 0.187518
hCoV-19/Netherlands/Utrecht 13/2020|EPI ISL 414552|2020-03-0: 0.187492
hCoV-19/Netherlands/Overijssel 2/2020|EPI ISL 414550|2020-03: 0.185572
hCoV-19/Netherlands/Utrecht 12/2020|EPI ISL 414551|2020-03-0: 0.187386
hCoV-19/Netherlands/NoordHolland 2/2020|EPI ISL 414549|2020-: 0.187285
hCoV-19/Netherlands/NoordBrabant 39/2020|EPI ISL 414548|2020: 0.189181
hCoV-19/Netherlands/NoordBrabant 38/2020|EPI ISL 414547|2020: 0.180099
hCoV-19/Netherlands/NoordBrabant 37/2020|EPI ISL 414546|2020: 0.176297
hCoV-19/Netherlands/NoordBrabant 36/2020|EPI ISL 414545|2020: 0.187442
hCoV-19/Netherlands/NoordBrabant 35/2020|EPI ISL 414544|2020: 0.187309
hCoV-19/Netherlands/NoordBrabant 34/2020|EPI ISL 414543|2020: 0.187172
hCoV-19/Netherlands/NoordBrabant 33/2020|EPI ISL 414542|2020: 0.189098
hCoV-19/Netherlands/NoordBrabant 31/2020|EPI ISL 414540|2020: 0.186257
hCoV-19/Netherlands/NoordBrabant 32/2020|EPI ISL 414541|2020: 0.189045
hCoV-19/Netherlands/NoordBrabant 30/2020|EPI ISL 414539|2020: 0.187490
hCoV-19/Netherlands/NoordBrabant 29/2020|EPI ISL 414538|2020: 0.184609
hCoV-19/Netherlands/NoordBrabant 28/2020|EPI ISL 414537|2020: 0.187464
hCoV-19/Netherlands/NoordBrabant 27/2020|EPI ISL 414536|2020: 0.187389
hCoV-19/Netherlands/NoordBrabant 24/2020|EPI ISL 414533|2020: 0.189231
hCoV-19/Netherlands/NoordBrabant 26/2020|EPI ISL 414535|2020: 0.189256
hCoV-19/Netherlands/NoordBrabant 25/2020|EPI ISL 414534|2020: 0.189435
hCoV-19/Netherlands/NoordBrabant 23/2020|EPI ISL 414532|2020: 0.189458
hCoV-19/Netherlands/NoordBrabant 22/2020|EPI ISL 414531|2020: 0.189458
hCoV-19/Netherlands/NoordBrabant 21/2020|EPI ISL 414530|2020: 0.189306
hCoV-19/Netherlands/NoordBrabant 20/2020|EPI ISL 414529|2020: 0.189511
hCoV-19/Chile/Talca-1/2020|EPI ISL 414577|2020-03-02 : 0.187262
hCoV-19/Chile/Santiago-2/2020|EPI ISL 414580|2020-03-05 : 0.187033
hCoV-19/USA/MN1-MDH1/2020|EPI ISL 414588|2020-03-05 : 0.186997
hCoV-19/USA/MN2-MDH2/2020|EPI ISL 414589|2020-03-07 : 0.187311
hCoV-19/USA/MN3-MDH3/2020|EPI ISL 414590|2020-03-09 : 0.187083
hCoV-19/Ireland/Limerick-19933/2020|EPI ISL 414585|2020-03-0: 0.189052
hCoV-19/Ireland/Dublin-19072/2020|EPI ISL 414584|2020-03-02 : 0.189103
hCoV-19/Ireland/Limerick-19934/2020|EPI ISL 414586|2020-03-0: 0.188972
hCoV-19/Ireland/Limerick-19935/2020|EPI ISL 414587|2020-03-0: 0.188767
hCoV-19/Germany/NRW-10/2020|EPI ISL 414574|2020-02-28 : 0.189278
hCoV-19/Germany/NRW-09/2020|EPI ISL 414509|2020-02-28 : 0.189820
hCoV-19/Germany/NRW-08/2020|EPI ISL 414508|2020-02-27 : 0.187602
hCoV-19/Germany/NRW-07/2020|EPI ISL 414506|2020-02-27 : 0.187171
hCoV-19/Germany/NRW-05/2020|EPI ISL 414504|2020-02-26 : 0.189381
hCoV-19/Germany/NRW-01/2020|EPI ISL 413488|2020-02-28 : 0.188105
hCoV-19/Germany/NRW-02-1/2020|EPI ISL 414497|2020-02-25 : 0.189614
hCoV-19/Germany/NRW-03/2020|EPI ISL 414498|2020-02-26 : 0.187991
hCoV-19/Germany/NRW-04/2020|EPI ISL 414499|2020-02-26 : 0.189414
hCoV-19/Germany/NRW-06/2020|EPI ISL 414505|2020-02-27 : 0.189768
hCoV-19/Chile/Talca-2/2020|EPI ISL 414578|2020-03-04 : 0.187363
hCoV-19/Chile/Santiago-1/2020|EPI ISL 414579|2020-03-03 : 0.186583
hCoV-19/USA/WA-UW28/2020|EPI ISL 414597|2020-03-04 : 0.189529
hCoV-19/USA/WA-UW22/2020|EPI ISL 414591|2020-03-06 : 0.189072
hCoV-19/USA/WA-UW23/2020|EPI ISL 414592|2020-03-06 : 0.187573
hCoV-19/USA/WA-UW24/2020|EPI ISL 414593|2020-03-05 : 0.189758
hCoV-19/USA/WA-UW25/2020|EPI ISL 414594|2020-03-05 : 0.186376
hCoV-19/USA/WA-UW26/2020|EPI ISL 414595|2020-03-05 : 0.187478
hCoV-19/USA/WA-UW27/2020|EPI ISL 414596|2020-03-04 : 0.189116
hCoV-19/Ireland/COR-20134/2020|EPI ISL 414487|2020-03-04 : 0.187503
hCoV-19/Spain/Valencia3/2020|EPI ISL 414598|2020-03-05 : 0.181695
hCoV-19/USA/WA-UW29/2020|EPI ISL 414616|2020-03-08 : 0.188670
hCoV-19/USA/WA-UW34/2020|EPI ISL 414621|2020-03-08 : 0.189332
hCoV-19/USA/WA-UW35/2020|EPI ISL 414622|2020-03-08 : 0.188930
hCoV-19/France/HF1871/2020|EPI ISL 414630|2020-03-03 : 0.189216
hCoV-19/France/HF1870/2020|EPI ISL 414629|2020-03-03 : 0.189402
hCoV-19/France/HF1805/2020|EPI ISL 414628|2020-03-02 : 0.188785
hCoV-19/France/HF1795/2020|EPI ISL 414627|2020-03-02 : 0.189116
hCoV-19/France/GE1973/2020|EPI ISL 414631|2020-03-04 : 0.189602
hCoV-19/France/GE1977/2020|EPI ISL 414632|2020-03-04 : 0.189451
hCoV-19/France/IDF1980/2020|EPI ISL 414633|2020-03-04 : 0.189508
hCoV-19/France/HF1986/2020|EPI ISL 414634|2020-03-04 : 0.188959
hCoV-19/France/HF1988/2020|EPI ISL 414635|2020-03-04 : 0.187256
hCoV-19/France/HF1993/2020|EPI ISL 414637|2020-03-04 : 0.189403
hCoV-19/France/HF1989/2020|EPI ISL 414636|2020-03-04 : 0.187281
hCoV-19/France/HF1995/2020|EPI ISL 414638|2020-03-04 : 0.187384
hCoV-19/canine/Hong Kong/20-02756/2020|EPI ISL 414518|2020-0: 0.175677
hCoV-19/Brazil-RJ/314/2020|EPI ISL 414045|2020-03-04 : 0.189235
hCoV-19/Finland/FIN-313/2020|EPI ISL 414641|2020-03-05 : 0.189403
hCoV-19/Finland/FIN-455/2020|EPI ISL 414642|2020-03-08 : 0.189273
hCoV-19/Finland/FIN-508/2020|EPI ISL 414643|2020-03-07 : 0.189436
hCoV-19/Finland/FIN-266/2020|EPI ISL 414646|2020-03-04 : 0.189357
hCoV-19/Finland/FIN-114/2020|EPI ISL 414640|2020-03-01 : 0.186554
hCoV-19/Finland/FIN-274/2020|EPI ISL 414645|2020-03-04 : 0.185899
hCoV-19/Finland/FIN-318/2020|EPI ISL 414644|2020-03-04 : 0.186989
hCoV-19/USA/WA-UW30/2020|EPI ISL 414617|2020-03-08 : 0.189063
hCoV-19/USA/WA-UW31/2020|EPI ISL 414618|2020-03-08 : 0.190566
hCoV-19/USA/WA-UW32/2020|EPI ISL 414619|2020-03-07 : 0.189360
hCoV-19/USA/WA-UW33/2020|EPI ISL 414620|2020-03-08 : 0.189531
hCoV-19/Congo/KN-13/2020|EPI ISL 414647|2020-03-09 : 0.184797
hCoV-19/USA/CA-PC101P/2020|EPI ISL 414648|2020-03-11 : 0.189413
hCoV-19/France/HF1684/2020|EPI ISL 414626|2020-02-29 : 0.189709
hCoV-19/France/PL1643/2020|EPI ISL 414625|2020-02-26 : 0.189371
hCoV-19/France/N1620/2020|EPI ISL 414601|2020-02-27 : 0.187433
hCoV-19/France/GE1583/2020|EPI ISL 414600|2020-02-26 : 0.187265
hCoV-19/France/N1620/2020|EPI ISL 414624|2020-02-26 : 0.189734
hCoV-19/France/GE1583/2020|EPI ISL 414623|2020-02-25 : 0.189411
hCoV-19/USA/NY-NYUMC1/2020|EPI ISL 414639|2020-03-04 : 0.146344
hCoV-19/Guangzhou/GZMU0014/2020|EPI ISL 414692|2020-02-25 : 0.187254
hCoV-19/Guangzhou/GZMU0048/2020|EPI ISL 414691|2020-02-25 : 0.187650
hCoV-19/Guangzhou/GZMU0044/2020|EPI ISL 414689|2020-02-25 : 0.187700
hCoV-19/Guangzhou/GZMU0042/2020|EPI ISL 414688|2020-02-25 : 0.190332
hCoV-19/Guangzhou/GZMU0031/2020|EPI ISL 414687|2020-02-25 : 0.189071
hCoV-19/Guangzhou/GZMU0030/2020|EPI ISL 414686|2020-02-27 : 0.189018
hCoV-19/Shandong/LY006/2020|EPI ISL 414939|2020-01-25 : 0.187533
hCoV-19/Shandong/LY008/2020|EPI ISL 414941|2020-01-30 : 0.187268
hCoV-19/Shandong/LY007/2020|EPI ISL 414940|2020-01-25 : 0.187292
hCoV-19/Shandong/LY005/2020|EPI ISL 414938|2020-01-24 : 0.187155
hCoV-19/Shandong/LY002/2020|EPI ISL 414935|2020-01-21 : 0.171825
hCoV-19/Shandong/LY001/2020|EPI ISL 414934|2020-01-21 : 0.170999
hCoV-19/Shandong/LY004/2020|EPI ISL 414937|2020-01-26 : 0.187159
hCoV-19/Shandong/LY003/2020|EPI ISL 414936|2020-01-23 : 0.187006
hCoV-19/Northern Ireland/HSCNI01/2020|EPI ISL 414949|2020-02: 0.188148
hCoV-19/Wales/PHW04/2020|EPI ISL 415041|2020-03-07 : 0.187614
hCoV-19/China/Spain-cluster-case3/2020|EPI ISL 415047|2020-0: 0.172994
hCoV-19/China/Spain-cluster-case2/2020|EPI ISL 415046|2020-0: 0.173630
hCoV-19/China/Spain-cluster-case1/2020|EPI ISL 415045|2020-0: 0.136198
hCoV-19/Panama/328677/2020|EPI ISL 415152|2020-03-06 : 0.186656
hCoV-19/Belgium/VLM-03011/2020|EPI ISL 415153|2020-03-03 : 0.187343
hCoV-19/Belgium/BM-03012/2020|EPI ISL 415154|2020-03-01 : 0.187575
hCoV-19/Belgium/VAG-03013/2020|EPI ISL 415155|2020-03-01 : 0.187317
hCoV-19/Belgium/SH-03014/2020|EPI ISL 415156|2020-03-01 : 0.187549
hCoV-19/Belgium/BC-03016/2020|EPI ISL 415157|2020-03-01 : 0.187627
hCoV-19/Belgium/QKJ-03015/2020|EPI ISL 415158|2020-03-01 : 0.187396
hCoV-19/USA/NY2-PV08100/2020|EPI ISL 415151|2020-03-04 : 0.186797
hCoV-19/Brazil/ES-225/2020|EPI ISL 415128|2020-02-29 : 0.188770
hCoV-19/Belgium/BA-02291/2020|EPI ISL 415159|2020-02-29 : 0.187112
hCoV-19/England/20099038206/2020|EPI ISL 415129|2020-02-29 : 0.189119
hCoV-19/England/20099079106/2020|EPI ISL 415130|2020-03-01 : 0.189170
hCoV-19/England/20099107406/2020|EPI ISL 415131|2020-02-29 : 0.188274
hCoV-19/England/20100001406/2020|EPI ISL 415132|2020-02-28 : 0.186965
hCoV-19/England/20100004706/2020|EPI ISL 415133|2020-02-29 : 0.188413
hCoV-19/England/20100004806/2020|EPI ISL 415134|2020-02-29 : 0.187893
hCoV-19/England/20100005406/2020|EPI ISL 415135|2020-02-28 : 0.188602
hCoV-19/England/20100022706/2020|EPI ISL 415136|2020-02-29 : 0.188569
hCoV-19/England/20100023206/2020|EPI ISL 415137|2020-03-02 : 0.186351
hCoV-19/England/20110003506/2020|EPI ISL 415150|2020-03-09 : 0.188877
hCoV-19/England/20102068506/2020|EPI ISL 415149|2020-03-01 : 0.187719
hCoV-19/England/20102000906/2020|EPI ISL 415148|2020-03-03 : 0.188645
hCoV-19/England/20102000506/2020|EPI ISL 415147|2020-03-01 : 0.188357
hCoV-19/England/20102000306/2020|EPI ISL 415146|2020-03-01 : 0.188581
hCoV-19/England/20102000206/2020|EPI ISL 415145|2020-03-01 : 0.188805
hCoV-19/England/20102000106/2020|EPI ISL 415144|2020-02-27 : 0.187119
hCoV-19/England/20100122107/2020|EPI ISL 415143|2020-03-02 : 0.189145
hCoV-19/England/20100122106/2020|EPI ISL 415142|2020-03-02 : 0.188364
hCoV-19/England/20100121007/2020|EPI ISL 415141|2020-02-29 : 0.188898
hCoV-19/England/20100121006/2020|EPI ISL 415140|2020-02-29 : 0.188693
hCoV-19/England/20100077906/2020|EPI ISL 415139|2020-03-01 : 0.187920
hCoV-19/England/20100024006/2020|EPI ISL 415138|2020-03-02 : 0.189057
hCoV-19/Brazil/BA-312/2020|EPI ISL 415105|2020-03-04 : 0.188953
hCoV-19/Guangzhou/GZMU0016/2020|EPI ISL 414663|2020-02-25 : 0.187674
hCoV-19/Guangzhou/GZMU0047/2020|EPI ISL 414690|2020-02-25 : 0.187696
hCoV-19/Wales/PHW10/2020|EPI ISL 415453|2020-03-10 : 0.188148
hCoV-19/Switzerland/AG7120/2020|EPI ISL 415457|2020-02-29 : 0.187335
hCoV-19/Switzerland/GE1422/2020|EPI ISL 415454|2020-02-28 : 0.187309
hCoV-19/Switzerland/BE6651/2020|EPI ISL 415456|2020-02-29 : 0.187262
hCoV-19/Switzerland/GE0199 2020|EPI ISL 415455|2020-02-28 : 0.187316
hCoV-19/Switzerland/GE8102/2020|EPI ISL 415458|2020-03-01 : 0.187078
hCoV-19/Switzerland/VD0503/2020|EPI ISL 415459|2020-02-29 : 0.187524
hCoV-19/Wales/PHW12/2020|EPI ISL 415536|2020-03-10 : 0.187753
hCoV-19/Netherlands/ZuidHolland/31/2020|EPI ISL 415535|2020-: 0.186901
hCoV-19/Netherlands/ZuidHolland/30/2020|EPI ISL 415534|2020-: 0.187107
hCoV-19/Netherlands/ZuidHolland/29/2020|EPI ISL 415533|2020-: 0.187369
hCoV-19/Netherlands/ZuidHolland/28/2020|EPI ISL 415532|2020-: 0.186980
hCoV-19/Netherlands/ZuidHolland/27/2020|EPI ISL 415531|2020-: 0.187236
hCoV-19/Netherlands/ZuidHolland/26/2020|EPI ISL 415530|2020-: 0.187189
hCoV-19/Netherlands/ZuidHolland/25/2020|EPI ISL 415529|2020-: 0.187343
hCoV-19/Netherlands/Utrecht/19/2020|EPI ISL 415528|2020-03-1: 0.185873
hCoV-19/Netherlands/Utrecht/18/2020|EPI ISL 415527|2020-03-1: 0.186927
hCoV-19/Netherlands/Utrecht/17/2020|EPI ISL 415526|2020-03-1: 0.187110
